10.0,60.0,310.0
10.0,60.0,310.0
10.0,60.0,310.0
10.0,60.0,310.0
10.0,60.0,310.0
10.0,60.0,310.0
10.0,60.0,310.0
10.0,60.0,310.0
10.0,60.0,310.0
10.0,60.0,310.0
10.0,60.0,310.0
10.0,60.0,310.0
10.0,60.0,310.0
10.0,60.0,310.0
10.0,60.0,310.0
10.0,60.0,310.0
10.0,60.0,310.0
10.0,60.0,310.0
10.0,60.0,310.0
10.0,60.0,310.0
10.0,60.0,310.0
10.0,60.0,310.0
10.0,60.0,310.0
10.0,60.0,310.0
10.0,60.0,310.0
10.0,60.0,310.0
10.0,60.0,310.0
10.0,60.0,310.0
10.0,60.0,310.0
10.0,60.0,310.0
10.0,60.0,310.0
10.0,60.0,310.0
10.0,60.0,310.0
10.0,60.0,310.0
10.0,60.0,310.0
10.0,60.0,310.0
10.0,60.0,310.0
